total_pop,family_12_17_estimate_sum,median_income,college_associate_degree_est,bachelors_degree_est,normalised_pop,normalised_income,heavily_asian,highest_price_premier
33446,3364,27358,0.275,0.028,0.291441123,0.100439592,FALSE,FALSE
9997,348,20386,0.55,0.068,0.087044446,0.072270123,FALSE,FALSE
27253,877,79736,0.413,0.303,0.237458923,0.312066165,FALSE,FALSE
7093,403,118750,0.425,0.109,0.061731301,0.469697215,FALSE,FALSE
12403,257,87308,0.507,0.3,0.108016701,0.342659857,TRUE,FALSE
21536,414,100441,0.486,0.36,0.187625847,0.395722055,TRUE,FALSE
15500,1248,41456,0.318,0.091,0.13501216,0.157400748,FALSE,FALSE
243,0,22163,1,0,0.002022262,0.079449863,FALSE,FALSE
11748,378,15139,0.531,0.217,0.102307297,0.051070294,FALSE,FALSE
20439,1070,22090,0.275,0.109,0.178063684,0.079154916,FALSE,FALSE
2183,126,31250,0.192,0.034,0.018932559,0.116164718,FALSE,FALSE
38688,4005,26648,0.363,0.021,0.337133792,0.097570929,FALSE,FALSE
167,0,43438,0,0,0.001359797,0.165408764,FALSE,FALSE
6683,331,44304,0.38,0.204,0.058157475,0.168907726,FALSE,FALSE
1329,91,43750,0.209,0.275,0.011488542,0.16666936,FALSE,FALSE
1150,45,47545,0.286,0,0.009928262,0.18200257,FALSE,FALSE
5900,373,44842,0.301,0.138,0.05133234,0.171081446,FALSE,FALSE
1108,48,49545,0.522,0.029,0.009562163,0.190083312,FALSE,FALSE
421,27,47000,0.348,0,0.003573826,0.179800567,FALSE,FALSE
1900,150,44878,0.363,0.077,0.016465748,0.171226899,FALSE,FALSE
19972,1051,38270,0.508,0,0.173993009,0.144528125,FALSE,FALSE
30300,2171,45473,0.523,0.038,0.264018549,0.17363092,FALSE,FALSE
21327,887,58825,0.526,0.298,0.185804067,0.227577959,FALSE,FALSE
10913,463,56972,0.326,0.348,0.095028896,0.220091151,FALSE,FALSE
36962,2357,37409,0.488,0.031,0.322088858,0.141049365,FALSE,FALSE
7102,499,49993,0.284,0.526,0.06180975,0.191893399,FALSE,FALSE
27097,1557,65090,0.411,0.121,0.236099126,0.252890886,FALSE,FALSE
16885,1271,26883,0.48,0.041,0.147084717,0.098520416,FALSE,FALSE
1879,100,11879,0.471,0,0.016282698,0.037898684,TRUE,FALSE
9024,610,29214,0.477,0.18,0.078563148,0.107938522,FALSE,FALSE
30505,1260,54059,0.58,0.208,0.265805462,0.208321549,FALSE,FALSE
1081,93,59500,0.392,0.122,0.009326813,0.23030521,FALSE,FALSE
24778,2124,87802,0.584,0.169,0.215885219,0.344655801,FALSE,FALSE
1356,67,43571,0.361,0,0.011723891,0.165946134,FALSE,FALSE
10166,1036,144414,0.47,0.153,0.08851756,0.573389306,TRUE,FALSE
1505,69,70375,0.549,0,0.013022672,0.274244249,FALSE,FALSE
5223,333,81442,0.616,0.192,0.045431169,0.318959039,FALSE,FALSE
933,0,31455,0.369,0.092,0.008036749,0.116992994,FALSE,FALSE
13256,1260,202414,0.407,0.366,0.115452002,0.807730847,TRUE,FALSE
5014,414,58719,0.346,0.051,0.04360939,0.22714968,FALSE,FALSE
20355,1950,107029,0.353,0.217,0.177331485,0.422340021,FALSE,FALSE
36938,1739,84054,0.318,0.278,0.321879658,0.329512489,FALSE,FALSE
6212,73,109125,0.512,0.218,0.054051934,0.43080864,FALSE,FALSE
30352,1612,83056,0.292,0.197,0.264471815,0.325480198,FALSE,FALSE
6659,507,30988,0.201,0.017,0.057948275,0.115106141,FALSE,FALSE
1453,91,37803,0.391,0.058,0.012569406,0.142641272,FALSE,FALSE
3160,216,50550,0.642,0.053,0.027448724,0.194143886,FALSE,FALSE
1857,120,45216,0.309,0.056,0.016090932,0.172592545,FALSE,FALSE
291,19,65417,0.273,0.227,0.002440661,0.254212087,FALSE,FALSE
405,36,44412,0.291,0.073,0.003434359,0.169344086,FALSE,FALSE
407,8,46250,0.133,0.067,0.003451793,0.176770289,FALSE,FALSE
152,0,53750,0.6,0.4,0.001229047,0.207073074,FALSE,FALSE
1647,170,53125,0.506,0.067,0.014260436,0.204547842,FALSE,FALSE
349,25,61875,0.261,0.13,0.002946227,0.239901092,FALSE,FALSE
414,31,44519,0.5,0.3,0.003512809,0.169776406,FALSE,FALSE
1022,88,52000,0.765,0,0.008812531,0.200002424,FALSE,FALSE
285,37,34821,0.105,0,0.002388362,0.130592884,FALSE,FALSE
480,39,58462,0.28,0,0.004088108,0.226111304,FALSE,FALSE
3774,397,45797,0.493,0.042,0.032800746,0.17494,FALSE,FALSE
1355,128,44013,0.491,0.127,0.011715175,0.167731978,FALSE,FALSE
1746,97,41538,0.421,0.088,0.015123384,0.157732059,FALSE,FALSE
4945,427,37514,0.319,0,0.043007941,0.141473604,FALSE,FALSE
15878,1046,44468,0.421,0.04,0.138307053,0.169570347,FALSE,FALSE
30855,2536,74633,0.462,0.154,0.268856289,0.29144815,FALSE,FALSE
190,12,44167,0.571,0.429,0.00156028,0.168354195,FALSE,FALSE
34255,2144,45000,0.448,0.025,0.298492892,0.171719824,FALSE,FALSE
38319,1615,34356,0.663,0.089,0.333917349,0.128714111,FALSE,FALSE
22630,1221,27702,0.454,0.097,0.197161859,0.10182948,FALSE,FALSE
29021,1466,51580,0.496,0.173,0.252869956,0.198305468,FALSE,FALSE
33190,1907,38750,0.503,0.057,0.289209662,0.146467503,FALSE,FALSE
33967,2508,39295,0.332,0.077,0.295982497,0.148669506,TRUE,FALSE
74154,6215,37931,0.42,0.05,0.646278427,0.143158439,TRUE,FALSE
9180,1088,37292,0.58,0.029,0.079922945,0.140576642,FALSE,FALSE
12434,911,41938,0.369,0.04,0.108286917,0.159348207,FALSE,FALSE
4297,258,46148,0.096,0.214,0.037359553,0.176358171,FALSE,FALSE
20244,1623,35726,0.537,0.014,0.176363937,0.13424942,FALSE,FALSE
9383,587,36601,0.357,0.032,0.081692424,0.137784745,FALSE,FALSE
20120,1394,51981,0.49,0.062,0.175283073,0.199925657,TRUE,FALSE
28477,2387,66170,0.455,0.046,0.2481281,0.257254487,TRUE,FALSE
20659,1828,107649,0.468,0.198,0.179981346,0.424845052,TRUE,FALSE
4321,412,85938,0.444,0.2,0.037568753,0.337124548,FALSE,FALSE
8183,390,64385,0.489,0.196,0.071232447,0.250042424,TRUE,FALSE
30443,2173,71038,0.451,0.239,0.26526503,0.276923015,FALSE,FALSE
26065,2659,103829,0.404,0.178,0.227103545,0.409410833,TRUE,FALSE
49632,4190,80378,0.522,0.123,0.432528787,0.314660084,FALSE,FALSE
42693,4229,91591,0.464,0.235,0.372043967,0.359964768,TRUE,FALSE
25559,1976,77451,0.457,0.145,0.222692921,0.302833916,FALSE,FALSE
17118,1087,84888,0.383,0.219,0.149115696,0.332882159,FALSE,FALSE
6685,498,141371,0.216,0.336,0.058174908,0.561094456,TRUE,FALSE
16598,1559,107008,0.389,0.302,0.144583039,0.422255174,FALSE,FALSE
18911,1512,85884,0.394,0.212,0.164744646,0.336906368,FALSE,FALSE
5193,432,42699,0.234,0.034,0.04516967,0.16242293,FALSE,FALSE
14162,1195,72739,0.39,0.056,0.123349285,0.283795686,FALSE,FALSE
10194,870,44318,0.347,0.13,0.088761626,0.168964291,FALSE,FALSE
1643,59,51800,0.224,0,0.014225569,0.19919435,FALSE,FALSE
1954,242,52917,0.267,0.027,0.016936447,0.203707445,FALSE,FALSE
266,5,19712,0,0,0.002222745,0.069546913,FALSE,FALSE
4441,514,63307,0.336,0.107,0.03861475,0.245686904,FALSE,FALSE
1378,111,32727,0.062,0,0.011915658,0.122132346,FALSE,FALSE
39650,3494,69181,0.43,0.056,0.345519207,0.269420045,FALSE,FALSE
810,80,28869,0.156,0,0.006964602,0.106544594,FALSE,FALSE
5548,388,30876,0.364,0.015,0.04826408,0.114653619,FALSE,FALSE
5274,460,50325,0.365,0.012,0.045875718,0.193234802,FALSE,FALSE
4024,354,38031,0.23,0,0.034979908,0.143562476,FALSE,FALSE
10339,875,53997,0.496,0.034,0.09002554,0.208071046,FALSE,FALSE
4244,219,58794,0.664,0.043,0.036897571,0.227452707,FALSE,FALSE
25870,1644,51898,0.195,0.062,0.225403799,0.199590306,FALSE,FALSE
410,3,36786,0.52,0,0.003477943,0.138532214,FALSE,FALSE
467,30,60000,0.444,0.259,0.003974791,0.232325395,FALSE,FALSE
2360,151,47411,0.542,0,0.020475406,0.18146116,FALSE,FALSE
2345,168,57120,0.473,0,0.020344656,0.220689126,FALSE,FALSE
8810,998,75866,0.379,0.103,0.076697785,0.296429928,FALSE,FALSE
28582,3032,79486,0.399,0.083,0.249043348,0.311056072,FALSE,FALSE
34033,3319,64873,0.397,0.032,0.296557796,0.252014125,FALSE,FALSE
1473,107,50708,0.086,0.031,0.012743739,0.194782264,FALSE,FALSE
519,34,26522,0.35,0,0.004428057,0.097061842,FALSE,FALSE
1224,69,49662,0.259,0.065,0.010573294,0.190556036,FALSE,FALSE
4482,340,32373,0.25,0.017,0.038972133,0.120702055,FALSE,FALSE
4315,261,38966,0.263,0,0.037516453,0.147340224,FALSE,FALSE
4982,404,35889,0.597,0,0.043330457,0.134908001,FALSE,FALSE
4055,214,34447,0.207,0,0.035250124,0.129081785,FALSE,FALSE
3422,226,52604,0.575,0.021,0.029732486,0.202442809,FALSE,FALSE
7393,510,49342,0.372,0.03,0.064346295,0.189263117,FALSE,FALSE
10390,748,43961,0.288,0.055,0.090470089,0.167521879,FALSE,FALSE
2550,224,39025,0.361,0,0.022131569,0.147578605,FALSE,FALSE
1647,115,49048,0.402,0.053,0.014260436,0.188075248,FALSE,FALSE
3378,191,43631,0.327,0.051,0.029348954,0.166188556,FALSE,FALSE
16543,1272,34974,0.335,0,0.144103624,0.131211061,FALSE,FALSE
11668,816,41450,0.306,0.004,0.101609965,0.157376506,FALSE,FALSE
3970,196,36766,0.384,0,0.034509209,0.138451406,FALSE,FALSE
8806,243,42784,0.118,0,0.076662919,0.162766361,FALSE,FALSE
14349,718,42565,0.569,0.109,0.124979298,0.16188152,FALSE,FALSE
2197,184,39219,0.374,0,0.019054592,0.148362437,FALSE,FALSE
4732,134,42500,0.27,0.01,0.041151295,0.161618896,FALSE,FALSE
27784,2591,135980,0.509,0.229,0.242087463,0.539312814,TRUE,FALSE
338,47,77750,1,0,0.002850344,0.304041988,FALSE,FALSE
9119,564,68240,0.193,0.266,0.079391229,0.265618056,FALSE,FALSE
5299,439,92183,0.34,0.173,0.046093634,0.362356668,FALSE,FALSE
4119,260,78650,0.488,0.203,0.03580799,0.307678322,FALSE,FALSE
8568,737,67434,0.359,0.088,0.074588356,0.262361516,FALSE,FALSE
2368,93,38750,0.556,0.016,0.020545139,0.146467503,FALSE,FALSE
6351,424,40507,0.362,0.117,0.055263548,0.153566436,FALSE,FALSE
2442,168,64333,0.253,0,0.021190171,0.249832325,FALSE,FALSE
3188,148,41696,0.186,0.035,0.02769279,0.158370437,FALSE,FALSE
470,12,59698,1,0,0.004000941,0.231105203,FALSE,FALSE
21068,1263,38582,0.409,0.108,0.183546455,0.145788721,FALSE,FALSE
1789,226,51037,0.433,0,0.0154982,0.196111547,FALSE,FALSE
813,33,43826,0.283,0.434,0.006990752,0.166976428,FALSE,FALSE
2123,90,56799,0.79,0.025,0.01840956,0.219392167,FALSE,FALSE
1220,45,43167,0.313,0,0.010538427,0.164313824,FALSE,FALSE
3457,225,49563,0.368,0.025,0.030037569,0.190156039,FALSE,FALSE
8975,737,53417,0.35,0.155,0.078136032,0.20572763,FALSE,FALSE
48611,4734,81413,0.465,0.075,0.423629089,0.318841868,FALSE,FALSE
15026,557,52607,0.729,0.119,0.130880469,0.20245493,TRUE,FALSE
11007,831,65756,0.388,0.074,0.095848261,0.255581773,FALSE,FALSE
22382,1485,50771,0.423,0.137,0.195000131,0.195036808,FALSE,FALSE
46990,4564,99225,0.369,0.278,0.409499403,0.390808963,TRUE,FALSE
23833,1609,38216,0.507,0.011,0.207647987,0.144309945,FALSE,FALSE
7750,574,53955,0.434,0.047,0.067458138,0.20790135,FALSE,FALSE
2303,208,50270,0.621,0.059,0.019978557,0.193012582,FALSE,FALSE
3344,168,47763,0.407,0,0.029052588,0.182883371,FALSE,FALSE
579,63,65625,0.089,0,0.004951056,0.255052484,FALSE,FALSE
5502,303,44782,0.368,0.009,0.047863114,0.170839024,FALSE,FALSE
549,27,41111,0.493,0,0.004689557,0.15600682,FALSE,FALSE
262,16,38333,0.421,0.579,0.002187879,0.144782668,FALSE,FALSE
447,38,54219,0,0,0.003800458,0.208968008,FALSE,FALSE
1220,92,38567,0.2,0,0.010538427,0.145728115,FALSE,FALSE
1346,86,40888,0.245,0.071,0.011636725,0.155105817,FALSE,FALSE
18774,1250,22324,0.319,0.011,0.163550465,0.080100363,FALSE,FALSE
13507,1111,50972,0.277,0.089,0.11763988,0.195848922,FALSE,FALSE
17272,943,39560,0.35,0.079,0.15045806,0.149740204,FALSE,FALSE
3200,146,61875,0.317,0.003,0.02779739,0.239901092,FALSE,FALSE
3035,148,34583,0.306,0.087,0.026359143,0.129631276,FALSE,FALSE
15628,1446,40282,0.227,0.108,0.136127891,0.152657352,FALSE,FALSE
772,42,45938,0.667,0.156,0.006633369,0.175509693,FALSE,FALSE
2020,248,53750,0.296,0.059,0.017511746,0.207073074,FALSE,FALSE
334,38,36250,1,0,0.002815477,0.136366575,FALSE,FALSE
8807,706,36736,0.45,0.052,0.076671635,0.138330195,FALSE,FALSE
1934,114,40167,0.427,0.113,0.016762114,0.15219271,FALSE,FALSE
2064,128,37857,0.365,0,0.017895278,0.142859452,FALSE,FALSE
85,0,42708,0,0,0.000645032,0.162459293,FALSE,FALSE
1503,79,41563,0.807,0.024,0.013005239,0.157833068,FALSE,FALSE
52,4,7132,0,0,0.000357383,0.018719041,FALSE,FALSE
2960,240,38323,0.848,0.033,0.025705395,0.144742265,FALSE,FALSE
4583,236,43779,0.325,0.209,0.039852514,0.166786531,FALSE,FALSE
8082,540,46250,0.314,0.088,0.070352065,0.176770289,FALSE,FALSE
3557,86,81330,0.687,0,0.030909234,0.318506517,FALSE,FALSE
5768,475,130302,0.262,0.431,0.050181742,0.516371585,FALSE,FALSE
26291,2201,66186,0.536,0.112,0.229073507,0.257319133,FALSE,FALSE
26540,2583,101924,0.341,0.269,0.231243953,0.401713926,TRUE,FALSE
40329,2499,57266,0.339,0.205,0.351437811,0.22127902,FALSE,FALSE
6340,466,54861,0.421,0.19,0.055167665,0.211561927,FALSE,FALSE
6443,463,45353,0.404,0.051,0.056065479,0.173146076,FALSE,FALSE
21456,1127,27429,0.371,0.031,0.186928515,0.100726459,FALSE,FALSE
8335,236,47673,0.566,0.12,0.072557377,0.182519737,FALSE,FALSE
10123,474,39021,0.421,0.084,0.088142744,0.147562444,FALSE,FALSE
21901,1311,40034,0.352,0.129,0.190807423,0.15165534,FALSE,FALSE
5304,347,51870,0.3,0.298,0.046137217,0.199477176,FALSE,FALSE
1395,152,34138,0.655,0,0.012063841,0.12783331,FALSE,FALSE
2806,308,24056,0.228,0,0.024363031,0.087098286,FALSE,FALSE
23881,2225,58235,0.375,0.056,0.208066386,0.22519414,FALSE,FALSE
17469,2121,44475,0.542,0.007,0.152175239,0.16959863,FALSE,FALSE
23784,1858,30511,0.174,0.022,0.207220871,0.113178883,FALSE,FALSE
7661,653,46066,0.422,0.023,0.066682357,0.17602686,FALSE,FALSE
8746,370,50162,0.424,0.122,0.07613992,0.192576222,FALSE,FALSE
15846,1004,51424,0.368,0.01,0.13802812,0.19767517,FALSE,FALSE
5449,486,35561,0.215,0,0.047401131,0.133582759,FALSE,FALSE
7377,421,38527,0.168,0.033,0.064206829,0.1455665,FALSE,FALSE
20039,1547,58024,0.398,0.01,0.174577025,0.224341621,FALSE,FALSE
15409,986,38984,0.293,0.018,0.134218945,0.14741295,FALSE,FALSE
7557,631,46974,0.356,0.023,0.065775825,0.179695518,FALSE,FALSE
2569,157,60988,0.525,0.219,0.022297185,0.236317282,FALSE,FALSE
22015,1296,63415,0.503,0.195,0.191801121,0.246123264,TRUE,FALSE
14704,849,52269,0.507,0.048,0.128073708,0.201089284,FALSE,FALSE
13597,925,92546,0.571,0.089,0.118424379,0.363823323,FALSE,FALSE
1124,71,51728,0.104,0.448,0.009701629,0.198903443,FALSE,FALSE
27431,1692,54184,0.42,0.077,0.239010486,0.208826595,FALSE,FALSE
22177,1691,44671,0.326,0.042,0.193213218,0.170390542,FALSE,FALSE
19387,1418,27993,0.397,0.027,0.16889377,0.103005228,FALSE,FALSE
33429,2614,72416,0.482,0.158,0.29129294,0.282490647,FALSE,FALSE
22656,1979,99508,0.262,0.151,0.197388492,0.391952388,FALSE,FALSE
25116,1469,84556,0.348,0.342,0.218831446,0.331540755,FALSE,FALSE
16088,677,68495,0.613,0.095,0.140137549,0.26664835,FALSE,FALSE
10306,701,67945,0.341,0.203,0.08973789,0.264426146,FALSE,FALSE
24760,1798,34566,0.384,0.018,0.21572832,0.129562589,FALSE,FALSE
44284,3700,27750,0.199,0.011,0.385912154,0.102023418,FALSE,FALSE
35961,1230,49873,0.413,0.201,0.313363493,0.191408554,TRUE,FALSE
25866,1991,87960,0.45,0.084,0.225368932,0.345294179,TRUE,FALSE
37344,3306,54091,0.418,0.143,0.325418617,0.208450841,TRUE,FALSE
45932,3980,62610,0.474,0.077,0.400277189,0.242870765,TRUE,FALSE
30930,2927,37309,0.478,0.035,0.269510037,0.140645328,FALSE,FALSE
31208,2764,59855,0.401,0.073,0.271933265,0.231739541,TRUE,FALSE
495,0,42574,1,0,0.004218858,0.161917883,FALSE,FALSE
4583,398,69231,0.636,0,0.039852514,0.269622064,FALSE,FALSE
1645,92,38929,0.415,0.244,0.014243003,0.14719073,FALSE,FALSE
150,6,30750,0,0,0.001211614,0.114144532,FALSE,FALSE
6069,443,51111,0.344,0.114,0.052805453,0.196410534,FALSE,FALSE
3104,339,49600,0.402,0,0.026960592,0.190305533,FALSE,FALSE
43699,3082,50428,0.466,0.063,0.380812915,0.19365096,FALSE,FALSE
1254,101,54559,0.931,0,0.010834793,0.210341735,FALSE,FALSE
8285,395,63378,0.399,0.214,0.072121545,0.24597377,FALSE,FALSE
4596,306,68776,0.486,0.056,0.039965831,0.267783695,FALSE,FALSE
7341,538,63264,0.347,0.137,0.063893029,0.245513168,FALSE,FALSE
17238,1264,48085,0.43,0.037,0.150161694,0.18418437,FALSE,FALSE
6234,401,78156,0.287,0.135,0.0542437,0.305682378,FALSE,FALSE
2049,21,76625,0.429,0,0.017764528,0.29949657,FALSE,FALSE
478,45,55625,0.5,0.125,0.004070675,0.214648771,FALSE,FALSE
663,59,43710,0.296,0.606,0.005683254,0.166507745,FALSE,FALSE
10094,566,67016,0.185,0.265,0.087889961,0.260672641,FALSE,FALSE
4446,220,66888,0.497,0,0.038658334,0.260155473,FALSE,FALSE
13141,1046,84661,0.438,0.187,0.114449587,0.331964994,FALSE,FALSE
4033,310,66493,0.241,0.173,0.035058358,0.258559527,FALSE,FALSE
5554,336,27567,0.148,0.169,0.048316379,0.10128403,FALSE,FALSE
12643,739,21945,0.419,0.014,0.110108697,0.078569062,FALSE,FALSE
17691,1502,34085,0.506,0.037,0.154110335,0.127619171,FALSE,FALSE
29745,2325,47878,0.531,0.11,0.259180809,0.183348013,FALSE,FALSE
2305,122,44728,0.418,0,0.01999599,0.170620843,FALSE,FALSE
2042,139,41053,0.431,0.016,0.017703512,0.155772479,FALSE,FALSE
9482,710,58447,0.303,0.066,0.082555373,0.226050699,FALSE,FALSE
3864,275,49911,0.237,0.316,0.033585244,0.191562088,FALSE,FALSE
7012,418,63971,0.336,0.157,0.061025252,0.24836971,FALSE,FALSE
255,16,58438,0.432,0,0.002126862,0.226014335,FALSE,FALSE
246,12,28889,0,0.714,0.002048412,0.106625401,FALSE,FALSE
144,3,36932,0,0,0.001159314,0.139122108,FALSE,FALSE
2247,117,37750,0.246,0.085,0.019490425,0.142427132,FALSE,FALSE
755,58,36094,0.327,0,0.006485186,0.135736277,FALSE,FALSE
306,23,29375,0.6,0,0.002571411,0.108589022,FALSE,FALSE
659,66,47656,0.533,0,0.005648388,0.182451051,FALSE,FALSE
1017,62,41343,0.369,0.108,0.008768948,0.156944186,FALSE,FALSE
111,0,25500,1,0,0.000871665,0.092932582,FALSE,FALSE
58144,5536,31303,0.388,0.013,0.506724894,0.116378858,FALSE,FALSE
289,24,38333,0.373,0.12,0.002423228,0.144782668,FALSE,FALSE
5799,379,34324,0.474,0.022,0.050451958,0.12858482,FALSE,FALSE
41646,3826,27337,0.366,0.049,0.362917636,0.100354745,FALSE,FALSE
10558,987,61212,0.492,0.105,0.091934486,0.237222325,FALSE,FALSE
3956,292,56332,0.362,0.092,0.034387176,0.217505313,FALSE,FALSE
1976,149,54777,0.281,0.421,0.017128213,0.211222536,FALSE,FALSE
7280,586,48347,0.366,0.011,0.063361314,0.185242948,FALSE,FALSE
1613,150,60217,0.564,0.026,0.01396407,0.233202156,FALSE,FALSE
12604,875,43838,0.494,0.096,0.109768747,0.167024913,FALSE,FALSE
1550,90,41641,0.51,0.056,0.013414921,0.158148217,FALSE,FALSE
18240,1539,52996,0.466,0.043,0.158895775,0.204026634,FALSE,FALSE
1052,58,41696,0.508,0,0.00907403,0.158370437,FALSE,FALSE
660,26,51324,0,0,0.005657105,0.197271133,FALSE,FALSE
935,6,49911,0.519,0,0.008054183,0.191562088,FALSE,FALSE
194,6,50833,0.421,0.158,0.001595147,0.195287311,FALSE,FALSE
2150,130,59873,0.397,0.207,0.01864491,0.231812268,FALSE,FALSE
1042,47,44938,0,0,0.008986864,0.171469321,FALSE,FALSE
902,67,47083,0.478,0.072,0.007766533,0.180135918,FALSE,FALSE
1133,55,45602,0.244,0.14,0.009780079,0.174152128,FALSE,FALSE
60,0,37500,0,0,0.000427116,0.141417039,FALSE,FALSE
607,39,40893,0.444,0,0.005195122,0.155126019,FALSE,FALSE
2851,200,45613,0.543,0,0.02475528,0.174196572,FALSE,FALSE
86,3,56250,0.5,0,0.000653749,0.217174003,FALSE,FALSE
646,49,40714,0.278,0,0.005535071,0.154402793,FALSE,FALSE
366,32,43281,0,0,0.00309441,0.164774426,FALSE,FALSE
2732,254,47042,0.283,0.094,0.023717999,0.179970263,FALSE,FALSE
5030,255,47628,0.186,0.016,0.043748856,0.182337921,FALSE,FALSE
5156,331,54932,0.546,0.01,0.044847154,0.211848793,FALSE,FALSE
4236,175,41055,0.37,0,0.036827837,0.155780559,FALSE,FALSE
2827,279,36848,0.593,0,0.024546081,0.138782717,FALSE,FALSE
1186,100,39250,0.435,0.081,0.010242061,0.148487689,FALSE,FALSE
819,75,38375,0.443,0,0.007043052,0.144952364,FALSE,FALSE
5581,340,32035,0.059,0,0.048551729,0.119336409,FALSE,FALSE
19031,1741,46777,0.388,0.015,0.165790644,0.178899564,FALSE,FALSE
14536,1020,36963,0.28,0.014,0.126609311,0.13924736,FALSE,FALSE
6079,507,52196,0.297,0.045,0.05289262,0.200794337,FALSE,FALSE
7145,581,35900,0.27,0.026,0.062184566,0.134952445,FALSE,FALSE
4296,340,40610,0.158,0.029,0.037350836,0.153982594,FALSE,FALSE
1337,66,52537,0.284,0.045,0.011558275,0.202172104,FALSE,FALSE
6724,328,55615,0.43,0.109,0.058514858,0.214608367,FALSE,FALSE
19483,1853,41975,0.283,0.042,0.169730568,0.159497701,FALSE,FALSE
143,11,16936,0,0,0.001150598,0.058330842,FALSE,FALSE
126,9,47321,1,0,0.001002415,0.181097526,FALSE,FALSE
1744,103,51205,0.449,0.299,0.015105951,0.196790329,FALSE,FALSE
65,10,97750,0,0,0.000470699,0.384849415,FALSE,FALSE
475,34,35804,0.545,0,0.004044525,0.134564569,FALSE,FALSE
1271,132,52353,0.31,0.109,0.010982976,0.201428675,FALSE,FALSE
1064,83,60000,0.609,0.029,0.00917863,0.232325395,FALSE,FALSE
385,24,30921,0.593,0.074,0.003260026,0.114835436,FALSE,FALSE
570,69,40000,0,0.286,0.004872606,0.151517968,FALSE,FALSE
11440,1158,56566,0.452,0.022,0.099622569,0.21845076,FALSE,FALSE
4606,344,58391,0.264,0.171,0.040052997,0.225824438,FALSE,FALSE
8518,883,69216,0.393,0.119,0.074152524,0.269561458,FALSE,FALSE
3400,348,56725,0.168,0.032,0.02954072,0.219093179,FALSE,FALSE
1651,150,44167,0.157,0.02,0.014295303,0.168354195,FALSE,FALSE
5382,402,38953,0.746,0.06,0.046817116,0.147287699,FALSE,FALSE
339,0,26538,0,0,0.002859061,0.097126488,FALSE,FALSE
7012,410,38407,0.292,0,0.061025252,0.145081656,FALSE,FALSE
1028,59,41607,0.473,0,0.008864831,0.158010844,FALSE,FALSE
212,0,32596,0,0,0.001752046,0.121603058,FALSE,FALSE
7283,452,45828,0.399,0,0.063387464,0.175065252,FALSE,FALSE
2343,170,42313,0.358,0.062,0.020327223,0.160863347,FALSE,FALSE
12608,1165,49720,0.231,0.039,0.109803614,0.190790377,FALSE,FALSE
3389,326,53343,0.301,0.157,0.029444837,0.205428643,FALSE,FALSE
6865,464,55701,0.513,0.005,0.059743905,0.214955839,FALSE,FALSE
2991,241,47118,0.219,0.243,0.025975611,0.180277331,FALSE,FALSE
4933,385,48273,0.536,0.016,0.042903341,0.18494396,FALSE,FALSE
7027,0,29688,0.605,0.062,0.061156002,0.109853658,FALSE,FALSE
2654,129,37500,0.412,0.072,0.0230381,0.141417039,TRUE,FALSE
26908,845,96889,0.593,0.262,0.234451679,0.381370656,TRUE,FALSE
31080,1323,69223,0.648,0.12,0.270817534,0.269589741,TRUE,FALSE
27970,834,50485,0.365,0.381,0.243708759,0.193881262,TRUE,FALSE
38815,2493,56716,0.551,0.118,0.338240806,0.219056816,TRUE,FALSE
1387,68,35568,0.132,0,0.011994108,0.133611042,FALSE,FALSE
343,21,45655,0.786,0,0.002893927,0.174366268,FALSE,FALSE
12637,748,47440,0.443,0.243,0.110056397,0.181578331,TRUE,FALSE
480,30,32708,0.767,0,0.004088108,0.122055579,FALSE,FALSE
605,31,48250,1,0,0.005177689,0.184851032,FALSE,FALSE
1231,121,59023,0.31,0,0.01063431,0.228377953,FALSE,FALSE
1708,136,44833,0.422,0.359,0.014792152,0.171045082,FALSE,FALSE
16006,1388,48487,0.467,0.061,0.139422784,0.1858086,FALSE,FALSE
12463,1059,39739,0.538,0.004,0.1085397,0.150463431,FALSE,FALSE
15689,1421,85100,0.563,0.153,0.136659606,0.333738717,TRUE,FALSE
3960,123,70485,0.514,0.155,0.034422043,0.274688689,FALSE,FALSE
6738,465,60658,0.313,0.104,0.058636891,0.23498396,FALSE,FALSE
30261,3221,95667,0.467,0.211,0.2636786,0.376433322,FALSE,FALSE
9007,961,98140,0.507,0.226,0.078414965,0.38642516,FALSE,FALSE
9000,867,55139,0.514,0.065,0.078353948,0.21268515,FALSE,FALSE
2310,210,57417,0.376,0.115,0.020039574,0.221889116,FALSE,FALSE
28260,2171,26080,0.305,0.042,0.246236587,0.095275998,FALSE,FALSE
90,13,48438,0,0,0.000688615,0.185610621,FALSE,FALSE
7232,549,44073,0.445,0.138,0.062942915,0.1679744,FALSE,FALSE
2117,56,61938,0.462,0.084,0.018357261,0.240155635,FALSE,FALSE
3237,197,67647,0.086,0.19,0.028119906,0.263222115,FALSE,FALSE
